Query_ID,Latency_ms
564,2.5977
565,2.4798
566,2.5583
567,2.6246
568,2.6301
569,2.7533
570,2.4351
571,2.7825
572,2.6428
573,2.6341
574,2.6341
575,2.598
576,2.7975
577,2.5431
578,2.5086
579,2.5878
580,2.4673
581,2.6987
582,2.51
583,2.4887
584,2.3976
585,2.7586
586,2.7619
587,2.5335
588,2.5954
589,2.5551
590,2.5471
591,2.7086
592,2.5293
593,2.5489
594,2.579
595,2.5049
596,2.5405
597,2.7461
598,2.6855
599,2.4963
600,2.4818
601,2.433
602,2.7519
603,2.7832
604,2.5955
605,2.5749
606,2.6977
607,2.7252
608,2.6571
609,2.8944
610,2.6337
611,2.7754
612,2.7447
613,2.653
614,2.4838
615,2.6493
616,2.3997
617,2.5782
618,2.4879
619,2.7329
620,2.5834
621,2.532
622,2.6227
623,2.6735
624,2.5419
625,2.3624
626,2.4145
627,2.4201
628,2.6226
629,2.3378
630,2.444
631,2.4841
632,2.5524
633,2.4435
634,2.4237
635,2.3693
636,2.3172
637,2.3308
638,2.5148
639,2.6425
640,2.5844
641,2.6103
642,2.3919
643,2.3801
644,2.45
645,2.5788
646,2.6358
647,2.4835
648,2.4888
649,2.4808
650,2.5706
651,2.6242
652,2.2939
653,2.437
654,2.5211
655,2.7433
656,2.723
657,2.5538
658,2.5741
659,2.3004
660,2.424
661,2.2336
662,2.5516
663,2.5404
664,2.518
665,2.6312
666,2.7627
667,2.8254
668,2.5391
669,2.6543
670,2.6732
671,2.6025
672,2.5877
673,2.5649
674,2.6107
675,2.3648
676,2.5373
677,2.5737
678,2.7551
679,2.3497
680,2.5766
681,2.5969
682,2.4869
683,2.6828
684,2.6645
685,2.6379
686,2.6711
687,2.4986
688,2.6252
689,2.5668
690,2.4168
691,2.335
692,2.6085
693,2.5648
694,2.6847
695,2.463
696,2.4993
697,2.4147
698,2.3977
699,2.4748
700,2.425
701,2.7148
702,2.6562
703,2.6406
704,2.6454
705,2.4811
706,2.6882
707,2.5656
708,2.5397
709,2.5187
710,2.5559
711,2.5252
712,2.6784
713,2.7151
714,2.6662
715,2.6317
716,2.6525
717,2.4156
718,2.7891
719,2.5794
720,2.5175
721,2.5109
722,2.5666
723,2.6666
724,3.0057
725,2.692
726,2.4441
727,2.6144
728,2.4684
729,2.7151
730,2.7529
731,2.5134
732,2.6886
733,2.564
734,2.4936
735,2.5792
736,2.749
737,2.6954
738,2.5794
739,2.5833
740,2.7358
741,2.5327
742,2.7084
743,2.635
744,2.3829
745,2.6356
746,2.5104
747,2.6483
748,2.5403
749,2.4122
750,2.4501
751,2.5407
752,2.6805
753,2.6255
754,2.5261
755,2.4125
756,2.3733
757,2.5281
758,2.6333
759,2.5802
760,2.5595
761,2.5122
762,2.5661
763,2.4928
764,2.5935
765,2.5117
766,2.5624
767,2.4537
768,2.5291
769,2.4573
770,2.7133
771,2.7492
772,2.6453
773,2.6082
774,2.482
775,2.4468
776,2.466
777,2.4746
778,2.36
779,2.5634
780,2.7063
781,2.6844
782,2.6492
783,2.6545
784,2.692
785,2.4718
786,2.5335
787,2.6399
788,2.7013
789,2.6832
790,2.6764
791,2.5339
792,2.7352
793,2.8388
794,2.7357
795,2.5341
796,2.6001
797,2.6016
798,2.4754
799,2.5625
800,2.6401
801,2.4289
802,2.5654
803,2.7092
804,2.6252
805,2.4902
806,2.4046
807,2.4852
808,2.5571
809,2.6356
810,2.3575
811,2.6007
812,2.7622
813,2.5211
814,2.5167
815,2.1631
816,2.801
817,2.6923
818,2.6462
819,2.5445
820,2.5632
821,2.4435
822,2.4736
823,2.6666
824,2.6933
825,2.6508
826,2.5677
827,2.7245
828,2.6607
829,2.5347
830,2.6786
831,2.6325
832,2.4609
833,2.518
834,2.7705
835,2.5343
836,2.4042
837,2.6713
838,2.5915
839,2.9672
840,2.6227
841,2.5432
842,2.5356
843,2.5914
844,2.4979
845,2.4739
846,2.6749
847,2.6442
848,2.5429
849,2.6573
850,2.6434
851,2.5677
852,2.858
853,2.5951
854,2.5404
855,2.5366
856,2.4988
857,2.4888
858,2.5523
859,2.8273
860,2.603
861,2.6472
862,2.7156
863,2.4667
864,2.623
865,2.7868
866,2.7558
867,2.6633
868,2.8398
869,2.7171
870,2.6395
871,2.4499
872,2.5744
873,2.5231
874,2.6762
875,2.3415
876,2.5332
877,2.6343
878,2.4685
879,2.4305
880,2.6535
881,2.726
882,2.5366
883,2.5949
884,2.6206
885,2.9155
886,2.6236
887,2.5595
888,2.6386
889,2.6508
890,2.7099
891,2.6802
892,2.576
893,2.6264
894,2.6422
895,2.6491
896,2.4725
897,2.7155
898,2.5593
899,2.616
900,2.8977
901,2.6526
902,2.8168
903,2.623
904,2.6195
905,2.7256
906,2.6959
907,2.6073
908,2.9105
909,2.5681
910,2.7234
911,2.6545
912,2.5688
913,2.5571
914,2.5509
915,2.5372
916,2.6195
917,2.6
918,2.3629
919,2.3314
920,2.5684
921,2.6085
922,2.7547
923,2.5432
924,2.6922
925,2.6203
926,2.5552
927,2.572
928,2.6598
929,2.6998
930,2.5205
931,2.8329
932,2.5568
933,2.5326
934,2.591
935,2.592
936,2.4942
937,2.5052
938,2.5481
939,2.536
940,2.6127
941,2.6185
942,2.5429
943,2.5832
944,2.4839
945,2.3896
946,2.4502
947,2.6466
948,2.6611
949,2.8562
950,2.8196
951,2.7937
952,2.6579
953,2.5873
954,2.8605
955,2.5912
956,2.4596
957,2.8443
958,2.6888
959,2.3867
960,2.5806
961,2.4801
962,2.5923
963,2.6128
964,2.4887
965,2.756
966,2.5758
967,2.6185
968,2.5682
969,2.6118
970,2.6316
971,2.5805
972,2.7755
973,2.7258
974,2.6253
975,2.4517
976,2.5697
977,2.914
978,2.5743
979,2.5224
980,2.3087
981,2.5045
982,2.5562
983,2.5186
984,2.571
985,2.7718
986,2.5391
987,2.5885
988,2.3983
989,2.5992
990,2.5526
991,2.5029
992,2.6721
993,2.6262
994,2.5803
995,2.668
996,2.589
997,2.5978
998,2.631
999,2.6068
1000,2.726
1001,2.6206
1002,2.5378
1003,2.5906
1004,2.6296
1005,2.4968
1006,2.4954
1007,2.6253
1008,2.6163
1009,2.5883
1010,2.375
1011,2.6722
1012,2.5737
1013,2.6352
1014,2.6646
1015,2.419
